Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Family_Communication,Weekend_Usage_Hours,Addiction_Level
4.9,5.4,89,5,0.2,5,9,9,1,0.6,67,9,3.9,0.9,1.4,8,7.3,10.0
5.6,6.3,95,2,0.6,4,1,2,1,1.1,52,17,0.7,0.5,0.4,4,7.9,8.1
6.2,7.3,98,8,1.5,5,9,5,0,0.9,36,7,2.8,3.0,1.7,5,9.3,10.0
0.9,5.5,63,3,0.9,4,9,6,1,0.8,134,10,1.5,1.8,0.4,5,6.5,6.1
0.0,7.1,85,3,0.0,8,4,10,0,0.7,99,15,1.9,1.7,0.8,4,5.3,5.0
2.4,5.2,86,4,0.8,4,6,3,0,0.8,96,13,2.1,3.7,0.5,5,11.2,10.0
3.1,7.7,80,8,0.6,3,4,5,1,1.7,127,5,5.0,0.9,1.3,5,5.3,8.7
3.3,4.7,68,5,1.3,3,7,9,1,1.8,90,5,2.7,2.0,0.4,6,8.5,8.5
6.0,6.5,85,3,1.1,5,4,2,0,2.0,61,6,3.8,1.7,1.6,7,2.3,10.0
5.2,8.6,87,0,1.1,6,10,1,1,0.2,80,12,1.2,1.4,1.7,10,4.6,7.5
5.8,6.4,69,3,0.8,8,7,7,1,0.0,22,8,5.0,1.5,1.2,5,9.1,10.0
3.8,4.2,95,2,0.0,2,8,2,0,1.1,24,5,3.5,1.5,0.3,5,8.8,8.2
7.4,4.3,77,0,0.0,1,1,1,0,1.0,133,20,1.8,0.1,0.1,10,9.3,10.0
5.6,7.0,55,3,0.4,7,1,8,1,1.1,24,8,1.3,0.9,0.8,7,3.5,6.4
3.8,4.7,84,1,3.3,8,5,7,1,0.7,56,11,2.5,1.0,0.4,4,7.2,8.3
2.4,3.9,84,1,0.0,10,5,6,1,0.8,106,5,2.5,2.6,1.8,7,8.8,8.7
9.1,6.4,71,3,0.0,4,4,3,0,0.1,22,14,2.8,1.8,1.7,6,4.4,10.0
10.3,7.1,98,1,0.0,1,10,1,1,0.2,70,16,1.6,2.9,1.1,3,7.4,10.0
7.5,4.5,90,1,1.8,8,7,3,1,1.4,66,19,1.1,0.0,0.6,8,7.3,10.0
5.0,7.6,61,4,1.3,4,10,5,0,1.5,89,9,2.0,4.0,0.4,5,6.9,10.0
5.3,5.4,86,8,0.1,1,8,9,0,0.7,60,5,2.6,1.9,1.1,1,7.7,9.3
3.5,7.9,66,10,0.0,4,4,7,0,1.2,50,15,3.0,1.5,0.6,8,2.4,8.0
3.9,6.1,84,6,1.8,9,2,9,0,1.1,87,20,2.5,2.5,0.7,9,2.4,10.0
9.3,6.1,93,6,1.4,7,10,8,0,1.3,66,17,3.6,2.5,1.7,9,4.9,10.0
2.1,8.9,53,1,1.7,5,3,3,0,0.5,22,8,2.3,0.6,0.0,6,3.5,2.6
0.3,4.5,54,3,3.4,6,1,5,1,1.1,47,18,2.5,2.4,1.3,9,3.3,7.5
2.5,7.0,72,5,1.1,7,2,3,1,1.8,85,16,2.6,3.2,0.8,6,5.0,9.7
4.2,5.0,82,2,1.0,7,1,8,1,0.6,72,9,3.3,1.7,1.4,1,3.2,9.9
4.3,5.1,81,7,0.0,9,2,10,0,1.2,80,11,3.1,1.4,0.0,2,6.3,10.0
7.7,4.3,53,5,0.6,10,10,5,1,0.4,85,9,2.9,2.1,1.4,4,5.1,10.0
1.7,5.8,94,7,1.8,4,2,9,1,1.4,97,14,2.6,0.6,1.1,7,8.1,6.7
5.5,6.2,50,9,1.7,7,8,3,0,1.1,49,12,1.0,1.6,0.0,2,11.2,8.4
5.5,9.0,73,9,0.0,10,7,5,1,1.1,148,13,1.9,2.1,1.5,8,7.1,10.0
6.6,8.5,89,3,1.5,5,7,2,1,0.2,128,9,1.7,4.0,1.1,9,7.3,10.0
5.3,3.0,79,4,2.1,1,3,7,1,0.9,74,14,3.8,2.1,1.1,3,3.4,10.0
2.5,4.4,51,7,1.1,9,10,6,0,1.3,78,11,2.5,1.9,1.9,9,4.3,8.5
5.4,7.1,100,7,1.9,2,4,9,1,1.3,139,20,3.4,1.9,0.9,5,8.9,10.0
4.4,3.6,92,7,1.5,9,9,1,0,1.1,41,13,2.7,3.0,0.7,4,10.4,10.0
2.8,3.0,58,9,0.0,10,7,6,1,0.5,35,12,1.8,2.1,0.3,9,6.6,8.3
3.6,6.2,72,7,2.1,4,10,1,1,0.2,64,8,2.4,0.0,0.4,4,5.8,5.8
7.0,5.9,52,5,1.6,1,4,2,0,0.5,66,18,2.7,2.0,0.6,3,4.1,10.0
4.4,6.4,53,7,0.4,2,5,2,1,0.8,92,8,3.6,2.4,1.8,4,6.3,10.0
3.3,5.1,97,7,1.0,8,7,4,1,0.3,123,17,1.4,2.2,0.5,1,7.4,10.0
1.7,6.9,59,7,1.0,6,8,10,1,1.9,149,6,2.2,3.2,1.7,7,8.3,7.8
4.4,6.9,84,0,1.3,2,9,7,0,1.1,148,10,3.0,1.5,0.5,10,5.6,10.0
6.6,7.3,66,8,0.0,8,5,1,1,1.8,71,18,2.2,1.3,0.0,7,5.9,10.0
4.9,9.0,96,3,0.0,1,5,10,1,1.4,114,19,2.1,2.7,1.1,8,6.0,10.0
7.2,7.4,99,9,3.0,2,10,9,0,1.0,30,7,0.0,1.2,1.3,4,5.7,6.7
0.9,7.9,67,1,0.9,2,2,4,0,1.4,62,11,3.1,0.0,1.8,9,4.2,3.5
7.1,5.8,78,8,2.2,5,10,7,0,1.3,64,6,2.5,3.2,0.0,3,7.8,10.0
6.4,4.2,81,0,2.5,5,8,1,0,0.5,56,15,2.8,3.2,1.0,9,6.1,10.0
4.2,5.2,77,1,0.2,1,7,1,0,1.7,119,11,1.1,0.5,2.1,8,5.8,7.8
1.4,7.4,55,5,1.3,9,2,3,1,0.9,73,19,1.9,0.5,0.4,9,7.2,5.4
5.4,4.1,64,5,1.6,8,2,2,0,1.3,20,16,3.4,3.2,1.0,2,7.8,10.0
4.8,6.3,80,2,1.3,6,5,2,0,0.8,103,19,2.5,2.2,1.4,8,11.5,10.0
6.9,8.9,81,0,2.1,2,5,5,0,1.3,131,7,3.6,0.6,2.0,3,4.5,10.0
8.3,6.5,54,3,0.6,3,5,6,0,0.5,96,12,1.6,3.3,1.0,8,7.7,10.0
8.8,5.1,81,8,0.8,10,9,7,1,0.1,133,5,1.6,2.1,1.5,1,9.3,10.0
6.3,5.6,88,2,0.0,6,5,8,0,0.0,68,10,1.9,1.0,0.8,5,3.1,9.8
5.1,6.4,55,4,2.1,8,3,10,1,0.7,75,17,2.5,2.8,0.0,9,8.2,10.0
5.3,5.9,53,5,0.4,6,9,6,0,0.4,35,17,1.0,2.0,0.2,5,5.8,9.4
5.4,4.9,72,3,1.7,6,4,6,0,1.4,45,13,2.6,1.2,0.5,10,4.1,10.0
8.5,5.7,62,7,0.5,10,4,6,0,1.7,33,5,4.4,0.4,1.5,6,3.7,10.0
5.4,7.1,87,0,0.1,3,10,5,0,0.6,63,10,2.8,0.9,1.2,2,5.2,8.8
3.3,7.4,62,4,0.7,9,5,1,1,0.6,46,8,2.6,2.4,0.1,6,1.9,7.1
3.0,6.2,72,7,1.4,6,3,8,0,0.0,69,15,3.3,1.2,1.8,7,3.6,8.8
6.9,7.3,89,1,0.8,2,1,1,1,1.7,142,5,1.7,0.7,0.7,8,3.9,9.5
4.7,6.0,93,4,0.0,10,3,9,1,1.1,38,19,3.0,0.2,1.6,2,5.8,9.5
4.9,6.1,71,8,1.8,2,5,8,0,1.0,64,11,1.0,0.0,1.2,8,5.0,6.3
1.8,6.6,56,10,0.7,2,7,7,1,0.7,100,18,4.9,1.4,0.3,7,2.4,10.0
8.2,5.4,94,5,2.1,9,7,10,0,0.4,143,17,2.2,1.6,0.0,8,9.4,10.0
5.5,7.0,73,1,1.1,2,1,5,1,0.2,147,16,1.8,1.2,0.8,5,5.7,10.0
5.7,8.9,66,7,2.5,6,1,5,0,1.4,34,17,3.3,3.1,0.4,7,4.4,10.0
5.4,8.0,70,4,1.1,10,5,6,1,0.7,135,18,2.3,1.7,1.1,2,6.4,10.0
6.6,8.0,82,4,2.7,5,2,2,1,0.9,25,7,2.5,2.9,0.5,9,8.7,9.9
7.0,7.4,58,0,0.3,4,9,6,0,1.0,56,9,1.7,0.8,1.5,3,9.5,8.7
3.7,8.3,93,7,0.8,9,5,1,0,1.5,28,9,4.1,0.2,2.6,5,3.7,6.2
4.3,6.7,88,5,0.9,5,3,4,1,1.3,96,11,1.9,0.0,1.1,5,5.6,7.0
6.9,7.6,53,8,2.1,4,7,8,1,0.1,85,13,1.5,2.6,0.8,10,5.5,10.0
5.1,4.8,89,9,0.1,8,6,2,1,0.9,133,6,4.5,2.4,1.3,1,7.9,10.0
5.0,7.0,65,10,0.9,8,7,9,0,1.9,22,15,1.2,1.3,1.4,7,5.8,7.4
7.2,4.9,58,1,0.0,3,3,1,1,0.0,120,6,3.0,3.9,0.0,9,8.8,10.0
5.8,4.7,75,2,2.4,4,10,10,1,1.2,36,16,4.1,1.5,2.0,10,7.2,10.0
2.7,6.2,93,5,0.6,10,9,8,1,1.3,118,15,3.1,1.2,1.7,5,7.1,9.3
3.8,6.9,98,9,1.6,7,6,5,0,1.4,68,19,2.6,0.6,1.3,7,6.6,8.7
5.3,6.2,50,1,1.9,8,6,4,1,1.8,132,6,1.6,2.1,0.9,3,5.0,9.7
4.4,5.8,95,5,0.0,3,1,5,0,0.9,68,6,0.7,2.9,1.6,1,4.2,7.7
4.2,7.7,91,1,0.0,7,3,2,0,1.5,75,7,2.8,1.1,1.8,3,8.5,7.1
4.0,7.0,75,0,0.2,4,8,10,1,1.4,118,17,1.0,0.1,1.6,3,5.4,7.4
4.6,4.0,52,5,1.5,1,2,7,1,0.7,40,16,1.7,0.9,0.4,6,6.8,9.2
3.2,6.5,91,2,0.0,9,2,2,1,0.1,123,15,3.9,1.2,0.7,9,6.0,10.0
7.6,7.3,84,9,0.1,4,5,8,1,1.2,134,8,1.9,0.9,0.2,9,6.9,10.0
6.2,4.5,100,9,1.8,3,6,3,1,2.1,135,10,2.2,0.6,0.0,3,8.4,10.0
5.7,5.5,64,5,0.0,5,8,1,0,1.1,93,8,2.1,2.3,0.7,9,9.0,10.0
4.4,7.8,81,9,0.4,1,6,6,1,0.0,144,6,2.0,1.1,0.0,3,9.1,7.7
5.1,7.0,75,10,0.2,8,5,9,1,0.9,68,9,2.0,1.0,0.5,5,7.0,7.8
2.3,9.6,67,5,0.7,9,9,3,0,1.7,138,13,1.8,1.0,1.6,9,7.3,5.7
4.3,7.0,60,10,2.4,7,2,5,1,0.8,144,15,2.9,0.7,1.4,3,3.1,10.0
4.4,5.4,59,10,0.3,10,4,10,0,0.7,40,6,0.8,1.4,0.8,9,2.6,5.9
4.5,8.2,64,8,0.7,8,7,3,0,0.1,106,7,3.5,1.5,0.4,3,6.9,8.9
6.9,6.7,50,0,3.0,2,1,1,1,1.0,68,10,2.4,3.0,1.4,4,9.5,10.0
2.8,8.0,57,10,1.3,5,5,8,0,1.5,62,15,5.0,1.2,0.5,10,5.6,9.2
6.8,8.3,59,3,0.9,10,6,5,0,1.4,105,17,2.8,0.7,2.1,7,6.0,10.0
4.9,5.3,64,10,0.7,2,9,4,0,1.4,109,8,1.1,3.5,1.2,1,2.9,10.0
4.6,3.0,61,5,0.5,2,9,9,0,1.7,108,17,2.6,0.7,1.8,4,6.0,10.0
5.2,7.7,100,0,0.3,10,2,4,0,1.2,118,20,3.3,1.5,1.4,3,7.9,10.0
2.1,6.7,90,2,1.0,10,6,5,1,1.9,28,18,4.0,0.6,1.7,10,7.3,7.5
5.0,5.5,65,3,0.0,10,1,7,1,2.1,98,8,3.0,0.0,1.0,1,12.3,8.8
4.9,5.5,92,10,0.3,9,6,6,0,1.7,139,9,3.8,1.8,1.4,4,5.8,10.0
6.6,9.3,88,3,0.0,6,9,2,1,1.2,102,10,1.6,2.9,1.0,4,6.8,10.0
1.5,8.3,52,0,0.5,9,6,8,1,1.5,107,12,1.5,2.2,0.3,10,4.6,5.6
6.3,3.9,60,6,0.9,1,5,10,0,0.6,30,16,2.3,0.2,1.0,10,7.7,10.0
5.7,4.9,99,10,1.7,2,1,8,0,0.6,133,17,4.2,2.8,1.0,7,2.1,10.0
4.6,5.3,66,4,0.0,2,5,6,1,0.7,144,6,3.8,1.9,0.7,9,9.2,10.0
5.7,4.7,51,4,0.6,4,1,3,1,0.8,59,17,1.4,0.8,0.1,1,4.5,10.0
3.3,6.3,96,7,1.0,4,4,8,0,1.7,141,8,1.3,2.5,0.7,3,9.7,8.4
4.3,6.4,54,7,1.0,5,6,9,1,1.2,81,19,1.2,0.9,1.8,7,6.5,8.6
8.0,4.8,86,10,1.1,1,9,10,0,1.2,96,16,3.8,2.3,1.0,2,7.7,10.0
5.1,5.4,68,0,1.2,2,4,8,0,1.3,110,12,3.2,1.5,1.8,3,4.7,10.0
6.0,6.6,96,2,1.5,7,2,7,0,1.0,112,9,3.5,1.9,1.3,9,5.7,10.0
6.8,5.6,89,7,2.0,7,1,5,1,1.6,25,8,2.7,2.1,1.8,7,6.8,10.0
6.3,3.0,84,4,1.6,5,1,4,0,1.2,37,8,1.4,0.9,0.3,1,1.9,9.4
0.4,5.3,81,3,1.3,5,5,4,1,0.5,22,5,1.8,2.1,1.1,6,8.3,3.1
7.0,5.6,72,0,0.9,3,8,6,1,1.5,145,17,4.0,1.9,1.9,9,5.0,10.0
4.6,6.6,89,0,1.3,1,1,10,0,0.9,105,11,2.1,2.5,0.8,1,6.9,10.0
2.7,7.7,70,5,1.1,5,5,5,0,1.2,135,20,2.8,2.3,1.1,9,5.4,10.0
2.7,8.5,74,10,1.0,7,8,2,1,1.7,58,16,0.9,1.8,1.8,4,5.2,5.5
6.8,5.7,55,9,0.0,9,7,1,0,1.4,144,10,1.7,0.5,0.1,3,6.5,10.0
3.8,4.9,91,3,1.8,4,10,7,1,1.9,138,12,2.6,0.0,0.8,7,3.4,9.1
4.4,7.6,82,10,1.8,8,5,10,1,0.4,146,17,3.5,0.6,0.3,10,4.2,10.0
4.2,7.0,53,1,0.7,1,6,6,1,0.4,85,18,3.1,0.5,1.1,6,5.3,9.6
5.7,5.8,97,1,1.5,5,5,5,0,1.9,59,19,2.3,2.3,1.0,1,9.4,10.0
3.1,5.7,90,4,1.2,4,6,3,1,0.6,42,8,2.7,1.0,1.3,7,5.0,6.4
10.9,5.2,54,1,1.9,7,9,7,0,1.2,68,16,3.2,0.9,1.9,5,6.1,10.0
8.0,5.7,65,6,1.7,9,2,6,1,0.5,89,6,0.8,3.2,0.8,6,3.3,10.0
3.5,9.4,83,3,2.5,7,9,9,0,0.3,38,18,4.4,2.7,2.1,1,7.7,10.0
4.1,7.4,57,8,1.2,5,9,9,0,1.4,42,5,2.7,3.2,1.0,7,6.2,8.1
4.5,9.3,50,10,1.1,1,2,4,0,0.8,29,12,2.9,4.0,0.2,2,5.2,9.7
2.6,7.2,97,3,1.5,2,2,1,0,0.3,124,14,1.7,0.0,1.0,2,4.9,6.0
3.4,7.2,66,4,0.6,8,9,3,0,1.6,146,8,1.9,0.0,0.7,7,8.5,6.2
6.9,8.1,53,4,0.4,7,2,4,0,1.0,110,7,0.7,0.4,0.9,8,7.9,7.6
1.2,7.2,51,6,0.2,10,10,10,1,1.2,93,7,2.1,1.8,0.0,1,3.4,4.8
4.6,8.5,89,7,1.7,8,10,6,1,0.6,61,16,2.7,0.4,0.3,4,9.3,7.9
4.1,4.0,86,10,0.5,3,5,10,0,1.1,79,6,4.0,0.7,0.5,7,4.3,9.6
3.1,5.3,97,5,1.5,8,1,6,1,1.2,139,7,4.1,2.8,1.3,2,3.7,10.0
5.2,7.8,52,6,0.0,10,9,9,1,0.6,84,20,3.5,0.5,0.3,6,4.3,10.0
3.5,6.8,57,1,0.2,7,2,8,0,1.8,83,8,1.4,0.0,1.7,10,8.6,4.8
1.2,7.6,62,2,2.0,3,5,8,1,0.8,97,14,2.6,0.2,0.9,9,6.2,4.9
5.4,3.4,66,8,0.2,10,7,5,1,0.2,106,11,1.2,2.0,0.1,1,4.2,10.0
4.8,5.8,93,2,0.3,3,10,6,0,1.3,64,15,0.0,1.4,1.3,7,3.4,7.6
3.5,8.0,74,7,0.0,9,6,3,0,1.2,68,19,2.3,1.8,0.0,10,5.3,8.8
4.4,3.9,85,5,1.1,4,8,2,0,0.6,83,17,3.4,2.0,2.1,9,7.7,10.0
5.2,7.5,50,5,0.6,3,3,6,1,1.5,97,18,1.1,0.1,0.0,6,6.7,8.2
5.8,5.9,62,0,0.4,2,6,4,0,0.4,87,8,0.9,2.9,0.3,7,5.9,10.0
6.2,6.4,88,8,0.6,2,7,3,1,0.2,82,12,3.4,1.4,0.4,5,7.5,10.0
3.6,6.6,67,0,0.3,4,2,8,0,1.6,24,8,0.7,1.3,1.1,1,2.6,4.4
4.9,5.7,88,3,0.7,10,10,5,1,0.5,36,12,3.0,3.4,0.7,2,6.0,10.0
6.0,7.7,55,2,1.6,5,2,7,0,1.0,145,20,3.7,2.6,0.3,1,5.0,10.0
7.3,5.0,58,1,0.6,9,9,8,0,0.5,36,17,1.8,3.0,1.4,7,4.6,10.0
2.7,8.6,76,4,0.1,5,7,2,0,0.8,76,11,0.4,1.6,0.7,7,5.8,4.1
8.3,7.1,57,6,0.0,4,2,9,1,1.6,36,11,4.5,1.1,3.0,6,2.7,10.0
7.5,9.0,98,10,0.2,10,3,6,1,0.6,112,6,0.4,0.0,0.1,1,3.8,6.8
5.1,8.5,85,10,1.4,8,2,1,1,0.5,122,15,3.2,1.0,0.2,8,8.7,10.0
3.4,4.8,76,7,0.9,7,1,9,1,0.8,94,5,3.8,3.1,1.4,8,6.7,10.0
4.7,6.3,72,5,1.7,9,9,6,1,0.7,25,11,1.6,1.2,1.5,2,8.4,7.0
5.3,8.9,93,8,1.0,8,10,6,1,0.4,56,7,3.2,0.2,1.7,2,6.3,6.8
8.3,6.1,82,6,1.6,7,6,3,1,0.3,106,17,2.2,0.0,0.7,4,2.8,10.0
6.3,6.3,62,10,1.4,1,5,4,1,0.2,40,9,2.6,1.1,0.4,3,3.5,9.4
7.0,7.3,65,7,0.0,7,4,7,1,0.0,25,8,2.3,2.3,1.5,6,7.6,10.0
5.3,5.4,73,4,1.9,1,8,10,1,1.2,137,18,1.0,3.8,0.6,10,6.2,10.0
3.7,9.9,50,6,1.9,7,9,9,0,1.5,147,13,3.3,1.8,0.9,7,3.8,9.4
3.5,8.8,77,10,1.5,6,9,2,0,1.5,127,6,0.8,2.3,0.0,7,2.9,5.9
3.3,7.6,70,0,1.8,7,4,8,1,0.3,51,6,2.8,3.3,0.9,10,5.5,7.8
5.7,3.9,52,8,2.0,4,10,6,0,1.2,71,9,1.5,2.8,0.0,7,8.8,10.0
4.5,5.4,83,2,1.9,6,6,4,0,1.0,24,16,1.5,1.1,0.2,2,6.7,8.1
8.2,6.9,64,9,1.1,6,6,3,0,0.2,41,9,3.1,0.5,1.2,6,9.2,10.0
3.6,6.1,73,6,0.0,4,10,7,0,1.0,37,17,3.1,1.1,1.4,8,5.3,8.9
7.3,4.7,71,4,0.8,10,7,9,0,1.4,113,14,3.5,2.9,1.6,5,4.9,10.0
4.1,5.4,75,3,0.7,1,10,1,1,1.0,55,18,1.7,0.3,0.3,7,9.5,8.1
3.4,6.9,52,0,0.7,6,5,10,0,0.8,109,8,3.6,2.0,0.5,6,8.1,9.3
3.6,9.1,69,9,1.9,1,3,6,0,1.2,26,18,2.6,0.1,0.0,8,5.0,5.9
3.9,6.1,59,10,1.2,6,5,4,1,1.2,75,7,2.4,2.2,1.5,10,8.8,8.4
9.0,6.8,95,9,1.1,5,6,1,0,0.3,81,14,2.1,0.7,2.0,2,4.2,10.0
4.8,6.2,98,7,1.1,1,9,1,1,0.7,79,19,3.4,0.6,1.7,9,1.6,10.0
5.1,5.2,73,8,1.4,4,1,3,0,2.1,75,5,3.2,2.2,1.5,7,7.4,10.0
5.5,5.5,50,0,1.2,10,1,9,0,0.4,93,20,3.8,1.4,1.7,9,7.7,10.0
6.3,6.7,97,1,0.3,6,1,2,1,1.0,126,15,2.0,2.7,0.7,9,6.6,10.0
3.1,5.8,77,3,0.0,6,4,4,0,1.0,140,15,1.1,3.0,1.4,4,7.3,10.0
8.7,4.8,93,1,1.7,7,9,8,1,0.4,26,9,2.3,2.1,0.6,5,3.6,10.0
6.1,5.4,82,2,2.1,10,3,9,1,1.5,98,10,1.4,2.3,0.5,10,7.5,10.0
1.9,5.8,77,6,1.7,5,4,6,0,0.3,133,14,2.3,2.1,2.1,10,6.4,8.9
2.7,8.1,90,7,2.0,5,6,7,1,1.5,34,16,3.6,1.4,1.8,2,7.7,7.5
1.5,5.7,55,8,0.7,8,4,4,0,1.2,48,19,2.0,1.4,0.6,3,5.5,6.8
1.6,7.2,67,4,1.2,6,8,3,0,1.2,75,17,2.8,1.5,1.0,1,3.8,7.2
8.1,3.8,85,3,0.9,4,4,4,1,1.1,98,18,3.3,1.9,2.5,2,3.9,10.0
4.7,5.9,80,10,0.1,2,3,6,0,0.7,141,9,2.7,2.7,1.7,3,6.8,10.0
6.3,8.0,90,9,1.3,4,5,3,0,0.9,134,20,3.1,1.7,0.0,1,4.5,10.0
3.3,6.7,79,3,0.9,4,3,6,0,1.2,82,7,1.1,0.7,0.9,8,7.0,4.8
4.4,6.3,66,6,0.5,2,3,8,0,0.6,64,8,2.2,1.5,1.2,10,5.9,7.8
10.6,5.1,94,6,0.4,7,4,9,1,0.3,77,10,1.7,0.0,0.4,7,3.5,10.0
0.1,3.0,76,8,2.0,6,9,7,0,0.6,102,10,3.1,1.4,0.8,10,5.8,7.1
6.9,4.3,70,7,1.5,9,1,10,0,1.3,40,12,2.7,1.9,1.1,10,8.4,10.0
5.5,6.2,58,7,1.3,2,1,3,0,0.7,76,14,1.8,1.2,0.2,5,1.2,9.7
8.0,7.5,83,0,0.0,8,7,4,1,1.2,131,7,3.9,0.2,1.2,3,9.4,10.0
8.9,6.8,76,8,2.0,7,3,8,1,2.2,118,11,0.5,3.3,0.9,8,6.4,10.0
4.0,6.8,60,4,1.7,2,4,2,1,0.7,21,12,2.3,1.5,1.9,3,7.1,7.2
8.2,5.6,55,6,0.0,5,5,6,1,0.9,116,14,1.4,2.2,1.6,10,8.8,10.0
6.1,5.4,55,5,0.0,10,1,7,1,0.7,90,9,2.5,3.1,1.4,10,7.0,10.0
4.6,5.8,73,1,1.1,3,7,4,1,0.6,127,11,2.2,2.1,1.3,8,2.2,10.0
3.8,6.4,70,5,1.1,7,4,5,0,0.9,74,19,2.3,0.0,0.4,1,4.2,8.2
6.0,6.4,91,4,2.0,9,4,3,0,1.6,38,17,1.0,1.1,0.0,10,6.2,9.1
7.0,8.1,99,8,0.9,6,5,8,1,1.1,51,5,4.4,1.7,2.9,7,9.0,10.0
3.3,6.5,79,10,0.1,5,4,6,0,1.4,31,7,2.6,2.7,0.3,4,4.2,7.4
4.5,6.8,67,0,1.0,9,3,9,1,1.8,95,16,3.8,1.9,0.2,2,5.6,10.0
6.1,7.1,55,3,1.0,3,5,4,0,0.7,51,14,1.4,1.2,1.0,7,8.3,9.0
3.1,5.3,97,9,1.3,2,4,7,0,0.1,21,7,2.7,0.1,0.5,8,6.0,5.1
6.4,7.6,61,9,2.1,10,7,4,1,1.5,125,5,2.2,0.3,0.3,5,5.6,8.6
7.1,5.9,66,3,0.9,10,10,10,1,0.8,48,6,2.9,0.8,1.6,1,6.3,10.0
6.8,6.8,66,8,1.4,2,9,9,0,1.0,77,8,3.5,0.5,0.4,4,7.1,10.0
5.3,6.9,84,3,1.5,5,7,7,1,0.2,56,6,1.0,1.6,0.8,10,2.8,6.8
5.7,8.2,57,1,1.5,5,8,1,1,1.3,59,13,1.0,1.6,0.9,1,3.7,8.0
4.8,9.1,55,3,1.2,6,3,4,1,1.8,87,20,2.1,3.1,1.3,10,2.1,10.0
5.4,7.2,76,10,2.5,1,6,6,0,1.5,81,19,3.6,0.4,0.9,1,8.0,10.0
3.9,4.9,64,3,1.3,9,10,8,1,0.9,136,20,2.2,0.9,0.6,2,5.0,10.0
7.2,6.1,77,9,0.0,1,3,2,0,1.1,26,7,0.8,1.9,1.2,1,3.7,8.8
4.9,6.3,94,0,1.4,3,1,9,1,0.5,142,13,4.8,0.0,1.2,10,6.8,10.0
8.0,4.7,71,3,0.9,6,8,4,1,0.5,84,9,4.4,1.6,0.0,7,7.1,10.0
7.8,5.8,82,8,1.6,1,6,4,1,0.6,65,5,3.4,1.7,0.8,4,5.9,10.0
6.0,7.7,88,1,1.2,3,1,9,1,1.2,100,18,1.8,2.1,2.2,4,5.6,10.0
6.0,7.7,98,9,1.7,1,5,5,0,0.4,55,10,3.9,0.0,0.1,5,8.2,9.2
3.1,5.6,88,0,1.6,3,9,3,1,0.1,74,9,5.0,0.7,0.9,8,5.3,9.3
7.6,6.4,93,0,1.4,1,6,7,0,0.3,27,7,2.4,2.2,0.5,5,8.5,10.0
5.5,6.3,97,5,1.1,6,2,9,0,2.0,126,19,2.5,1.2,1.3,4,8.7,10.0
7.0,6.7,91,3,0.4,4,10,7,0,0.0,45,5,2.7,2.2,0.8,3,6.1,10.0
5.0,7.0,64,3,1.4,9,7,2,1,1.3,107,9,3.0,0.4,0.5,10,8.1,8.8
3.6,7.2,66,8,1.4,5,8,7,1,1.2,36,9,2.0,1.5,1.0,5,4.7,6.0
4.8,6.2,76,4,1.3,6,4,3,1,0.8,43,8,3.0,0.0,0.0,5,5.1,7.2
5.1,8.2,54,5,2.1,5,2,5,1,1.5,97,17,2.3,1.9,1.2,8,4.0,10.0
4.1,5.4,62,6,1.0,8,9,6,0,2.1,62,9,2.3,0.0,1.6,9,7.1,6.7
8.2,5.3,52,8,0.9,9,10,3,1,1.4,53,8,2.7,1.6,0.6,8,8.4,10.0
3.8,8.2,62,4,0.0,8,9,2,0,0.4,133,18,4.6,1.5,1.2,4,3.9,10.0
2.2,7.6,86,5,1.4,1,3,8,1,1.0,64,5,1.5,2.3,0.7,7,8.9,4.5
6.6,7.3,50,6,1.4,6,9,1,0,0.6,57,8,1.4,0.2,1.2,8,7.4,7.3
4.9,7.7,85,8,0.6,4,6,5,1,2.5,55,10,2.9,0.9,1.8,1,6.1,8.0
7.6,3.8,52,9,0.1,1,10,10,1,0.8,25,20,2.0,1.4,1.7,4,2.7,10.0
5.7,6.8,55,2,0.0,5,1,10,0,1.4,35,18,5.0,0.5,0.0,9,4.9,10.0
1.9,5.8,69,5,0.6,2,3,2,1,0.8,51,13,3.7,2.4,1.6,2,5.4,8.7
6.1,7.9,51,10,0.3,10,5,10,0,1.2,127,5,0.9,2.7,1.6,3,3.9,9.3
2.5,7.9,88,9,0.2,10,1,5,1,0.0,90,9,3.5,1.7,1.4,9,4.3,7.3
6.4,6.2,88,0,0.5,9,4,8,1,0.9,109,17,2.5,3.1,1.0,8,4.3,10.0
6.4,7.2,89,7,0.3,8,8,1,0,1.0,86,8,2.8,0.0,1.3,9,9.6,8.9
4.7,4.6,77,2,1.0,5,9,3,0,1.4,77,5,3.3,1.3,1.2,4,7.7,9.5
4.5,9.8,59,10,0.9,6,8,7,0,0.9,39,18,2.2,1.6,1.6,2,5.7,7.8
5.4,3.9,85,8,0.1,4,3,7,1,0.3,148,20,3.0,1.7,1.0,5,8.0,10.0
5.3,7.3,96,10,0.8,3,2,1,1,1.2,103,7,1.6,1.4,0.0,4,7.9,8.1
2.2,6.3,67,6,0.5,9,8,5,0,1.9,48,19,2.8,4.0,1.7,2,2.8,10.0
